No.,Info,Time,Source,Destination,Protocol,Length
68079,39414  >  443 [ACK] Seq=232609 Ack=272067620 Win=198784 Len=0 TSval=189526 TSecr=534302087,925.041453,192.168.1.207,13.35.90.177,TCP,70
68080,443  >  39414 [ACK] Seq=272108660 Ack=232609 Win=727040 Len=2736 TSval=534302090 TSecr=189524 [TCP segment of a reassembled PDU],925.04172,13.35.90.177,192.168.1.207,TCP,2802
68081,"443  >  39414 [PSH, ACK] Seq=272111396 Ack=232609 Win=727040 Len=4104 TSval=534302090 TSecr=189524 [TCP segment of a reassembled PDU]",925.041969,13.35.90.177,192.168.1.207,TCP,4170
68082,39414  >  443 [ACK] Seq=232609 Ack=272086772 Win=179840 Len=0 TSval=189526 TSecr=534302087,925.042497,192.168.1.207,13.35.90.177,TCP,70
68083,443  >  39414 [ACK] Seq=272115500 Ack=232609 Win=727040 Len=1368 TSval=534302091 TSecr=189525 [TCP segment of a reassembled PDU],925.042691,13.35.90.177,192.168.1.207,TCP,1434
68084,"443  >  39414 [PSH, ACK] Seq=272116868 Ack=232609 Win=727040 Len=1368 TSval=534302091 TSecr=189525 [TCP segment of a reassembled PDU]",925.042908,13.35.90.177,192.168.1.207,TCP,1434
68085,39414  >  443 [ACK] Seq=232609 Ack=272089508 Win=201472 Len=0 TSval=189526 TSecr=534302088,925.042909,192.168.1.207,13.35.90.177,TCP,70
68086,Application Data,925.043175,13.35.90.177,192.168.1.207,TLSv1.2,6906
68087,"443  >  39414 [PSH, ACK] Seq=272125076 Ack=232609 Win=727040 Len=6840 TSval=534302092 TSecr=189525 [TCP segment of a reassembled PDU]",925.044168,13.35.90.177,192.168.1.207,TCP,6906
68088,"443  >  39414 [PSH, ACK] Seq=272131916 Ack=232609 Win=727040 Len=6840 TSval=534302093 TSecr=189525 [TCP segment of a reassembled PDU]",925.045141,13.35.90.177,192.168.1.207,TCP,6906
68089,Application Data,925.045782,13.35.90.177,192.168.1.207,TLSv1.2,9642
68090,39414  >  443 [ACK] Seq=232609 Ack=272115500 Win=175872 Len=0 TSval=189527 TSecr=534302088,925.046677,192.168.1.207,13.35.90.177,TCP,70
68091,39414  >  443 [ACK] Seq=232609 Ack=272118236 Win=173184 Len=0 TSval=189527 TSecr=534302091,925.046678,192.168.1.207,13.35.90.177,TCP,70
68092,39414  >  443 [ACK] Seq=232609 Ack=272125076 Win=166400 Len=0 TSval=189527 TSecr=534302092,925.046679,192.168.1.207,13.35.90.177,TCP,70
68093,39414  >  443 [ACK] Seq=232609 Ack=272127812 Win=188032 Len=0 TSval=189527 TSecr=534302092,925.04668,192.168.1.207,13.35.90.177,TCP,70
68094,443  >  39414 [ACK] Seq=272148332 Ack=232609 Win=727040 Len=8208 TSval=534302095 TSecr=189525 [TCP segment of a reassembled PDU],925.046683,13.35.90.177,192.168.1.207,TCP,8274
68095,Application Data,925.047041,13.35.90.177,192.168.1.207,TLSv1.2,1434
68096,"443  >  39414 [PSH, ACK] Seq=272157908 Ack=232609 Win=727040 Len=9576 TSval=534302096 TSecr=189526 [TCP segment of a reassembled PDU]",925.047695,13.35.90.177,192.168.1.207,TCP,9642
68097,Application Data,925.048599,13.35.90.177,192.168.1.207,TLSv1.2,9642
68098,39414  >  443 [ACK] Seq=232609 Ack=272144228 Win=171776 Len=0 TSval=189528 TSecr=534302092,925.049164,192.168.1.207,13.35.90.177,TCP,70
68099,39414  >  443 [ACK] Seq=232609 Ack=272146964 Win=193408 Len=0 TSval=189528 TSecr=534302094,925.049166,192.168.1.207,13.35.90.177,TCP,70
68100,443  >  39414 [ACK] Seq=272177060 Ack=232609 Win=727040 Len=1368 TSval=534302098 TSecr=189526 [TCP segment of a reassembled PDU],925.049167,13.35.90.177,192.168.1.207,TCP,1434
34751,"[TCP Window Full] , Application Data",388.102385,108.138.106.120,192.168.1.207,TLSv1.2,10124
34752,38079  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=55293 TSecr=2018767704,388.102786,192.168.1.207,108.138.106.8,TCP,70
34753,38660  >  443 [ACK] Seq=677 Ack=5777 Win=42880 Len=0 TSval=55293 TSecr=1180808706,388.104075,192.168.1.207,108.138.106.120,TCP,70
34754,38660  >  443 [ACK] Seq=677 Ack=8513 Win=48384 Len=0 TSval=55293 TSecr=1180808707,388.104076,192.168.1.207,108.138.106.120,TCP,70
34755,38660  >  443 [ACK] Seq=677 Ack=11249 Win=53888 Len=0 TSval=55293 TSecr=1180808707,388.104077,192.168.1.207,108.138.106.120,TCP,70
34756,38660  >  443 [ACK] Seq=677 Ack=13985 Win=59392 Len=0 TSval=55294 TSecr=1180808707,388.104078,192.168.1.207,108.138.106.120,TCP,70
34757,38660  >  443 [ACK] Seq=677 Ack=16721 Win=64768 Len=0 TSval=55294 TSecr=1180808707,388.104079,192.168.1.207,108.138.106.120,TCP,70
34758,38660  >  443 [ACK] Seq=677 Ack=19457 Win=70272 Len=0 TSval=55294 TSecr=1180808707,388.104079,192.168.1.207,108.138.106.120,TCP,70
34759,38660  >  443 [ACK] Seq=677 Ack=22193 Win=75776 Len=0 TSval=55294 TSecr=1180808707,388.104652,192.168.1.207,108.138.106.120,TCP,70
34760,38660  >  443 [ACK] Seq=677 Ack=24929 Win=81280 Len=0 TSval=55294 TSecr=1180808707,388.104654,192.168.1.207,108.138.106.120,TCP,70
34761,38660  >  443 [ACK] Seq=677 Ack=27665 Win=86656 Len=0 TSval=55294 TSecr=1180808707,388.104655,192.168.1.207,108.138.106.120,TCP,70
34762,38660  >  443 [ACK] Seq=677 Ack=30401 Win=92160 Len=0 TSval=55294 TSecr=1180808707,388.104655,192.168.1.207,108.138.106.120,TCP,70
34763,38660  >  443 [ACK] Seq=677 Ack=33137 Win=97664 Len=0 TSval=55294 TSecr=1180808707,388.105181,192.168.1.207,108.138.106.120,TCP,70
34764,38660  >  443 [ACK] Seq=677 Ack=35873 Win=103168 Len=0 TSval=55294 TSecr=1180808707,388.105183,192.168.1.207,108.138.106.120,TCP,70
34765,38660  >  443 [ACK] Seq=677 Ack=38609 Win=108544 Len=0 TSval=55294 TSecr=1180808708,388.105183,192.168.1.207,108.138.106.120,TCP,70
34766,38660  >  443 [ACK] Seq=677 Ack=41345 Win=114048 Len=0 TSval=55294 TSecr=1180808708,388.105184,192.168.1.207,108.138.106.120,TCP,70
34767,38660  >  443 [ACK] Seq=677 Ack=44081 Win=119552 Len=0 TSval=55294 TSecr=1180808708,388.105185,192.168.1.207,108.138.106.120,TCP,70
34768,"443  >  38660 [PSH, ACK] Seq=44563 Ack=677 Win=67072 Len=4094 TSval=1180808714 TSecr=55293 [TCP segment of a reassembled PDU]",388.107961,108.138.106.120,192.168.1.207,TCP,4160
34769,443  >  38660 [ACK] Seq=48657 Ack=677 Win=67072 Len=2736 TSval=1180808714 TSecr=55294 [TCP segment of a reassembled PDU],388.107963,108.138.106.120,192.168.1.207,TCP,2802
34770,"Application Data, Application Data",388.108334,108.138.106.120,192.168.1.207,TLSv1.2,11318
34771,38660  >  443 [ACK] Seq=677 Ack=45931 Win=125056 Len=0 TSval=55295 TSecr=1180808708,388.110552,192.168.1.207,108.138.106.120,TCP,70
34772,38660  >  443 [ACK] Seq=677 Ack=48657 Win=130432 Len=0 TSval=55295 TSecr=1180808714,388.110958,192.168.1.207,108.138.106.120,TCP,70
34773,38660  >  443 [ACK] Seq=677 Ack=51393 Win=135936 Len=0 TSval=55295 TSecr=1180808714,388.11096,192.168.1.207,108.138.106.120,TCP,70
34774,38660  >  443 [ACK] Seq=677 Ack=54129 Win=141440 Len=0 TSval=55295 TSecr=1180808714,388.110961,192.168.1.207,108.138.106.120,TCP,70
34775,38660  >  443 [ACK] Seq=677 Ack=56865 Win=146944 Len=0 TSval=55295 TSecr=1180808714,388.110961,192.168.1.207,108.138.106.120,TCP,70
3751,Who has 192.168.1.156? Tell 192.168.1.216,92.01422,ASUSTekCOMPU_29:4c:fe,Broadcast,ARP,64
3752,30001  >  47560 [ACK] Seq=141 Ack=391 Win=1232 Len=0 TSval=2641777629 TSecr=363743269,92.089462,209.206.49.216,192.168.1.87,TCP,66
3753,Application Data,92.11861,209.206.49.216,192.168.1.87,TLSv1.2,136
3754,Application Data,92.11978,209.206.49.216,192.168.1.87,TLSv1.2,136
3755,Application Data,92.121245,192.168.1.87,209.206.49.216,TLSv1.2,265
3756,Application Data,92.121644,192.168.1.87,209.206.49.216,TLSv1.2,265
3757,Who has 192.168.1.6? Tell 192.168.1.81,92.161933,PCSSystemtec_45:5c:08,Broadcast,ARP,60
3758,Who has 192.168.1.156? Tell 192.168.1.216,92.162244,ASUSTekCOMPU_29:4c:fe,Broadcast,ARP,60
3759,30001  >  47568 [ACK] Seq=141 Ack=391 Win=1232 Len=0 TSval=2641777737 TSecr=363743279,92.196494,209.206.49.216,192.168.1.87,TCP,66
3760,30001  >  47572 [ACK] Seq=141 Ack=391 Win=1232 Len=0 TSval=2641777737 TSecr=363743279,92.197323,209.206.49.216,192.168.1.87,TCP,66
3761,Application Data,92.206923,192.168.1.207,13.35.90.192,TLSv1.2,478
3762,Application Data,92.23119,13.35.90.192,192.168.1.207,TLSv1.2,990
3763,36985  >  443 [ACK] Seq=6893 Ack=5231340 Win=330240 Len=0 TSval=9255 TSecr=4263255599,92.233252,192.168.1.207,13.35.90.192,TCP,70
3764,49154  >  6667 Len=188,92.387808,192.168.1.183,255.255.255.255,UDP,234
3765,49154  >  6667 Len=188,92.469531,192.168.1.183,255.255.255.255,UDP,230
3766,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _pgpkey-hkp._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question",92.487207,fe80::b927:d99d:bc8e:8535,ff02::fb,MDNS,221
3767,Application Data,92.711067,192.168.1.7,18.218.78.141,TLSv1.2,107
3768,[TCP Keep-Alive] 443  >  55592 [ACK] Seq=79 Ack=1240 Win=27 Len=0 TSval=2337781380 TSecr=51319303,92.715983,18.218.78.141,192.168.1.7,TCP,66
3769,[TCP Keep-Alive ACK] 55592  >  443 [ACK] Seq=1277 Ack=80 Win=2668 Len=0 TSval=51321351 TSecr=2337750198,92.716311,192.168.1.7,18.218.78.141,TCP,70
3770,Application Data,92.731668,18.218.78.141,192.168.1.7,TLSv1.2,105
3771,55592  >  443 [ACK] Seq=1277 Ack=119 Win=2668 Len=0 TSval=51321353 TSecr=2337781397,92.731671,192.168.1.7,18.218.78.141,TCP,70
3772,Who has 192.168.1.6? Tell 192.168.1.81,93.016439,PCSSystemtec_45:5c:08,Broadcast,ARP,64
3773,Who has 192.168.1.6? Tell 192.168.1.81,93.083564,PCSSystemtec_45:5c:08,Broadcast,ARP,60
3774,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,93.292097,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
3775,[TCP Dup ACK 39#6] 8080  >  37156 [ACK] Seq=1 Ack=1 Win=2048 Len=0,93.442916,192.168.1.9,192.168.1.1,TCP,64
30576,38033  >  443 [ACK] Seq=678 Ack=33134 Win=97664 Len=0 TSval=51630 TSecr=2117702897,373.447844,192.168.1.207,108.138.106.8,TCP,70
30577,38033  >  443 [ACK] Seq=678 Ack=35870 Win=103168 Len=0 TSval=51630 TSecr=2117702897,373.448144,192.168.1.207,108.138.106.8,TCP,70
30578,38033  >  443 [ACK] Seq=678 Ack=38606 Win=108544 Len=0 TSval=51630 TSecr=2117702897,373.448146,192.168.1.207,108.138.106.8,TCP,70
30579,38033  >  443 [ACK] Seq=678 Ack=41342 Win=114048 Len=0 TSval=51630 TSecr=2117702897,373.448146,192.168.1.207,108.138.106.8,TCP,70
30580,38033  >  443 [ACK] Seq=678 Ack=44078 Win=119552 Len=0 TSval=51630 TSecr=2117702897,373.448147,192.168.1.207,108.138.106.8,TCP,70
30581,"443  >  38033 [PSH, ACK] Seq=44563 Ack=678 Win=67072 Len=4094 TSval=2117702902 TSecr=51629 [TCP segment of a reassembled PDU]",373.4499,108.138.106.8,192.168.1.207,TCP,4160
30582,"Application Data, Application Data",373.451023,108.138.106.8,192.168.1.207,TLSv1.2,11623
30583,38033  >  443 [ACK] Seq=678 Ack=45931 Win=125056 Len=0 TSval=51631 TSecr=2117702897,373.4523,192.168.1.207,108.138.106.8,TCP,70
30584,38033  >  443 [ACK] Seq=678 Ack=48657 Win=130432 Len=0 TSval=51631 TSecr=2117702902,373.452302,192.168.1.207,108.138.106.8,TCP,70
30585,38033  >  443 [ACK] Seq=678 Ack=51393 Win=135936 Len=0 TSval=51631 TSecr=2117702903,373.452302,192.168.1.207,108.138.106.8,TCP,70
30586,38033  >  443 [ACK] Seq=678 Ack=54129 Win=141440 Len=0 TSval=51631 TSecr=2117702903,373.455621,192.168.1.207,108.138.106.8,TCP,70
30587,38033  >  443 [ACK] Seq=678 Ack=56865 Win=146944 Len=0 TSval=51631 TSecr=2117702903,373.455623,192.168.1.207,108.138.106.8,TCP,70
30588,38033  >  443 [ACK] Seq=678 Ack=59601 Win=152320 Len=0 TSval=51631 TSecr=2117702903,373.455624,192.168.1.207,108.138.106.8,TCP,70
30589,Encrypted Alert,373.457314,192.168.1.207,108.138.106.8,TLSv1.2,101
30590,"443  >  38033 [FIN, ACK] Seq=60214 Ack=709 Win=67072 Len=0 TSval=2117702913 TSecr=51632",373.461233,108.138.106.8,192.168.1.207,TCP,66
30591,"38033  >  443 [FIN, ACK] Seq=709 Ack=60215 Win=155136 Len=0 TSval=51636 TSecr=2117702913",373.472254,192.168.1.207,108.138.106.8,TCP,70
30592,443  >  38033 [ACK] Seq=60215 Ack=710 Win=67072 Len=0 TSval=2117702928 TSecr=51636,373.476392,108.138.106.8,192.168.1.207,TCP,66
30593,Who has 192.168.1.1? Tell 192.168.1.181,373.625323,46:b5:7c:1f:67:65,Ubiquiti_48:1b:02,ARP,64
30594,192.168.1.1 is at 18:e8:29:48:1b:02,373.625326,Ubiquiti_48:1b:02,46:b5:7c:1f:67:65,ARP,60
30595,Application Data,373.833177,192.168.1.81,15.197.187.26,TLSv1.2,1165
30596,443  >  55906 [ACK] Seq=70627 Ack=76314 Win=516096 Len=0 TSval=668282644 TSecr=3546529273,373.878201,15.197.187.26,192.168.1.81,TCP,66
30597,Application Data,373.879519,15.197.187.26,192.168.1.81,TLSv1.2,625
30598,55906  >  443 [ACK] Seq=76314 Ack=71186 Win=64128 Len=0 TSval=3546529320 TSecr=668282645,373.879941,192.168.1.81,15.197.187.26,TCP,70
30599,38616  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=51746 TSecr=0 WS=128,373.912512,192.168.1.207,108.138.106.120,TCP,78
30600,"443  >  38616 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=970735091 TSecr=51746 WS=512",373.917006,108.138.106.120,192.168.1.207,TCP,74
14851,39414  >  443 [ACK] Seq=11207 Ack=14491284 Win=6528 Len=0 TSval=25977 TSecr=533647879,270.83756,192.168.1.207,13.35.90.177,TCP,70
14852,[TCP Window Update] 39414  >  443 [ACK] Seq=11207 Ack=14491284 Win=31104 Len=0 TSval=25977 TSecr=533647879,270.837561,192.168.1.207,13.35.90.177,TCP,70
14853,"443  >  39414 [PSH, ACK] Seq=14491284 Ack=11207 Win=97792 Len=6496 TSval=533647889 TSecr=25977 [TCP segment of a reassembled PDU]",270.841528,13.35.90.177,192.168.1.207,TCP,6562
14854,Application Data,270.841755,13.35.90.177,192.168.1.207,TLSv1.2,8274
14855,"443  >  39414 [PSH, ACK] Seq=14505988 Ack=11207 Win=97792 Len=8208 TSval=533647890 TSecr=25977 [TCP segment of a reassembled PDU]",270.842705,13.35.90.177,192.168.1.207,TCP,8274
14856,Application Data,270.843847,13.35.90.177,192.168.1.207,TLSv1.2,5922
14857,39414  >  443 [ACK] Seq=11207 Ack=14494020 Win=52608 Len=0 TSval=25979 TSecr=533647889,270.843909,192.168.1.207,13.35.90.177,TCP,70
14858,"443  >  39414 [PSH, ACK] Seq=14520052 Ack=11207 Win=97792 Len=2336 TSval=533647892 TSecr=25977 [TCP segment of a reassembled PDU]",270.844406,13.35.90.177,192.168.1.207,TCP,2402
14859,39414  >  443 [ACK] Seq=11207 Ack=14520052 Win=26880 Len=0 TSval=25980 TSecr=533647889,270.845861,192.168.1.207,13.35.90.177,TCP,70
14860,39414  >  443 [ACK] Seq=11207 Ack=14522388 Win=48512 Len=0 TSval=25980 TSecr=533647892,270.846925,192.168.1.207,13.35.90.177,TCP,70
14861,"443  >  39414 [PSH, ACK] Seq=14522388 Ack=11207 Win=97792 Len=8208 TSval=533647896 TSecr=25979 [TCP segment of a reassembled PDU]",270.848123,13.35.90.177,192.168.1.207,TCP,8274
14862,Application Data,270.848608,13.35.90.177,192.168.1.207,TLSv1.2,8274
14863,"443  >  39414 [PSH, ACK] Seq=14538804 Ack=11207 Win=97792 Len=5472 TSval=533647897 TSecr=25980 [TCP segment of a reassembled PDU]",270.850088,13.35.90.177,192.168.1.207,TCP,5538
14864,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR Samsung TV._airplay._tcp.local SRV, cache flush 0 0 38245 Samsung.local A, cache flush 192.168.1.207 NSEC, cache flush Samsung TV._airplay._tcp.local NSEC, cache flush Samsung.local OPT",270.85009,192.168.1.207,224.0.0.251,MDNS,630
14865,39414  >  443 [ACK] Seq=11207 Ack=14525124 Win=70144 Len=0 TSval=25981 TSecr=533647896,270.850691,192.168.1.207,13.35.90.177,TCP,70
14866,443  >  39414 [ACK] Seq=14544276 Ack=11207 Win=97792 Len=4104 TSval=533647898 TSecr=25980 [TCP segment of a reassembled PDU],270.850693,13.35.90.177,192.168.1.207,TCP,4170
14867,"443  >  39414 [PSH, ACK] Seq=14548380 Ack=11207 Win=97792 Len=1368 TSval=533647898 TSecr=25980 [TCP segment of a reassembled PDU]",270.851007,13.35.90.177,192.168.1.207,TCP,1434
14868,Application Data,270.851341,13.35.90.177,192.168.1.207,TLSv1.2,5538
14869,"443  >  39414 [PSH, ACK] Seq=14555220 Ack=11207 Win=97792 Len=5472 TSval=533647900 TSecr=25980 [TCP segment of a reassembled PDU]",270.852213,13.35.90.177,192.168.1.207,TCP,5538
14870,"443  >  39414 [PSH, ACK] Seq=14560692 Ack=11207 Win=97792 Len=5472 TSval=533647901 TSecr=25980 [TCP segment of a reassembled PDU]",270.853147,13.35.90.177,192.168.1.207,TCP,5538
14871,39414  >  443 [ACK] Seq=11207 Ack=14538804 Win=56704 Len=0 TSval=25981 TSecr=533647896,270.853149,192.168.1.207,13.35.90.177,TCP,70
14872,Application Data,270.854034,13.35.90.177,192.168.1.207,TLSv1.2,4802
14873,"443  >  39414 [PSH, ACK] Seq=14570900 Ack=11207 Win=97792 Len=5472 TSval=533647902 TSecr=25981 [TCP segment of a reassembled PDU]",270.854716,13.35.90.177,192.168.1.207,TCP,5538
14874,"443  >  39414 [PSH, ACK] Seq=14576372 Ack=11207 Win=97792 Len=5472 TSval=533647903 TSecr=25981 [TCP segment of a reassembled PDU]",270.855709,13.35.90.177,192.168.1.207,TCP,5538
14875,39414  >  443 [ACK] Seq=11207 Ack=14541540 Win=78336 Len=0 TSval=25982 TSecr=533647897,270.855712,192.168.1.207,13.35.90.177,TCP,70
3101,36985  >  443 [ACK] Seq=2487 Ack=3970489 Win=46592 Len=0 TSval=4690 TSecr=4263237334,73.973358,192.168.1.207,13.35.90.192,TCP,70
3102,443  >  36985 [ACK] Seq=3970489 Ack=2487 Win=73216 Len=13680 TSval=4263237342 TSecr=4689 [TCP segment of a reassembled PDU],73.974502,13.35.90.192,192.168.1.207,TCP,13746
3103,Application Data,73.97453,13.35.90.192,192.168.1.207,TLSv1.2,2802
3104,"443  >  36985 [PSH, ACK] Seq=3986905 Ack=2487 Win=73216 Len=2736 TSval=4263237342 TSecr=4689 [TCP segment of a reassembled PDU]",73.974913,13.35.90.192,192.168.1.207,TCP,2802
3105,[TCP Window Update] 36985  >  443 [ACK] Seq=2487 Ack=3970489 Win=94464 Len=0 TSval=4691 TSecr=4263237334,73.974916,192.168.1.207,13.35.90.192,TCP,70
3106,443  >  36985 [ACK] Seq=3989641 Ack=2487 Win=73216 Len=8208 TSval=4263237343 TSecr=4689 [TCP segment of a reassembled PDU],73.974919,13.35.90.192,192.168.1.207,TCP,8274
3107,443  >  36985 [ACK] Seq=3997849 Ack=2487 Win=73216 Len=1368 TSval=4263237343 TSecr=4689 [TCP segment of a reassembled PDU],73.974953,13.35.90.192,192.168.1.207,TCP,1434
3108,Application Data,73.975256,13.35.90.192,192.168.1.207,TLSv1.2,9642
3109,"443  >  36985 [PSH, ACK] Seq=4008793 Ack=2487 Win=73216 Len=8288 TSval=4263237345 TSecr=4690 [TCP segment of a reassembled PDU]",73.977121,13.35.90.192,192.168.1.207,TCP,8354
3110,Application Data,73.978655,13.35.90.192,192.168.1.207,TLSv1.2,11586
3111,443  >  36985 [ACK] Seq=4028601 Ack=2487 Win=73216 Len=1368 TSval=4263237347 TSecr=4691 [TCP segment of a reassembled PDU],73.978678,13.35.90.192,192.168.1.207,TCP,1434
3112,36985  >  443 [ACK] Seq=2487 Ack=3997849 Win=67456 Len=0 TSval=4692 TSecr=4263237342,73.97906,192.168.1.207,13.35.90.192,TCP,70
3113,36985  >  443 [ACK] Seq=2487 Ack=4000585 Win=88960 Len=0 TSval=4692 TSecr=4263237343,73.979063,192.168.1.207,13.35.90.192,TCP,70
3114,Application Data,73.979067,13.35.90.192,192.168.1.207,TLSv1.2,16482
3115,"443  >  36985 [PSH, ACK] Seq=4046385 Ack=2487 Win=73216 Len=1368 TSval=4263237347 TSecr=4691 [TCP segment of a reassembled PDU]",73.979104,13.35.90.192,192.168.1.207,TCP,1434
3116,36985  >  443 [ACK] Seq=2487 Ack=4017081 Win=72576 Len=0 TSval=4692 TSecr=4263237343,73.981748,192.168.1.207,13.35.90.192,TCP,70
3117,36985  >  443 [ACK] Seq=2487 Ack=4019817 Win=93056 Len=0 TSval=4692 TSecr=4263237346,73.98175,192.168.1.207,13.35.90.192,TCP,70
3118,36985  >  443 [ACK] Seq=2487 Ack=4040913 Win=72064 Len=0 TSval=4693 TSecr=4263237346,73.98262,192.168.1.207,13.35.90.192,TCP,70
3119,443  >  36985 [ACK] Seq=4047753 Ack=2487 Win=73216 Len=1368 TSval=4263237351 TSecr=4692 [TCP segment of a reassembled PDU],73.982623,13.35.90.192,192.168.1.207,TCP,1434
3120,Application Data,73.982733,13.35.90.192,192.168.1.207,TLSv1.2,4170
3121,"443  >  36985 [PSH, ACK] Seq=4053225 Ack=2487 Win=73216 Len=12080 TSval=4263237351 TSecr=4692 [TCP segment of a reassembled PDU]",73.983014,13.35.90.192,192.168.1.207,TCP,12146
3122,Application Data,73.983046,13.35.90.192,192.168.1.207,TLSv1.2,5538
3123,443  >  36985 [ACK] Seq=4070777 Ack=2487 Win=73216 Len=6840 TSval=4263237351 TSecr=4692 [TCP segment of a reassembled PDU],73.983155,13.35.90.192,192.168.1.207,TCP,6906
3124,Application Data,73.983357,13.35.90.192,192.168.1.207,TLSv1.2,6906
3125,"443  >  36985 [PSH, ACK] Seq=4084457 Ack=2487 Win=73216 Len=5200 TSval=4263237353 TSecr=4692 [TCP segment of a reassembled PDU]",73.985637,13.35.90.192,192.168.1.207,TCP,5266
35351,443  >  39414 [ACK] Seq=60457997 Ack=50319 Win=209408 Len=8208 TSval=533767627 TSecr=55911 [TCP segment of a reassembled PDU],390.578694,13.35.90.177,192.168.1.207,TCP,8274
35352,Application Data,390.578919,13.35.90.177,192.168.1.207,TLSv1.2,6906
35353,[TCP Window Update] 39414  >  443 [ACK] Seq=50319 Ack=60442949 Win=94720 Len=0 TSval=55913 TSecr=533767620,390.579513,192.168.1.207,13.35.90.177,TCP,70
35354,"443  >  39414 [PSH, ACK] Seq=60473045 Ack=50319 Win=209408 Len=3752 TSval=533767627 TSecr=55911 [TCP segment of a reassembled PDU]",390.579515,13.35.90.177,192.168.1.207,TCP,3818
35355,443  >  39414 [ACK] Seq=60476797 Ack=50319 Win=209408 Len=2736 TSval=533767627 TSecr=55912 [TCP segment of a reassembled PDU],390.579603,13.35.90.177,192.168.1.207,TCP,2802
35356,[TCP Keep-Alive ACK] 443  >  53944 [ACK] Seq=7988 Ack=1570 Win=69632 Len=0 TSval=151579801 TSecr=22097,390.580054,142.251.40.110,192.168.1.207,TCP,66
35357,Application Data,390.580057,13.35.90.177,192.168.1.207,TLSv1.2,9818
35358,38087  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=55913 TSecr=1188791038,390.581195,192.168.1.207,108.138.106.8,TCP,70
35359,443  >  39414 [ACK] Seq=60489285 Ack=50319 Win=209408 Len=13680 TSval=533767631 TSecr=55913 [TCP segment of a reassembled PDU],390.583486,13.35.90.177,192.168.1.207,TCP,13746
35360,Application Data,390.583576,13.35.90.177,192.168.1.207,TLSv1.2,1434
35361,443  >  39414 [ACK] Seq=60504333 Ack=50319 Win=209408 Len=2736 TSval=533767632 TSecr=55913 [TCP segment of a reassembled PDU],390.58376,13.35.90.177,192.168.1.207,TCP,2802
35362,"443  >  39414 [PSH, ACK] Seq=60507069 Ack=50319 Win=209408 Len=12312 TSval=533767632 TSecr=55913 [TCP segment of a reassembled PDU]",390.583965,13.35.90.177,192.168.1.207,TCP,12378
35363,39414  >  443 [ACK] Seq=50319 Ack=60473045 Win=65152 Len=0 TSval=55913 TSecr=533767626,390.584246,192.168.1.207,13.35.90.177,TCP,70
35364,Application Data,390.584688,13.35.90.177,192.168.1.207,TLSv1.2,2802
35365,"443  >  39414 [PSH, ACK] Seq=60522117 Ack=50319 Win=209408 Len=12312 TSval=533767633 TSecr=55913 [TCP segment of a reassembled PDU]",390.584909,13.35.90.177,192.168.1.207,TCP,12378
35366,39414  >  443 [ACK] Seq=50319 Ack=60489285 Win=49024 Len=0 TSval=55914 TSecr=533767627,390.585522,192.168.1.207,13.35.90.177,TCP,70
35367,39414  >  443 [ACK] Seq=50319 Ack=60492021 Win=69120 Len=0 TSval=55914 TSecr=533767631,390.585805,192.168.1.207,13.35.90.177,TCP,70
35368,Application Data,390.588542,13.35.90.177,192.168.1.207,TLSv1.2,3834
35369,39414  >  443 [ACK] Seq=50319 Ack=60534429 Win=27264 Len=0 TSval=55915 TSecr=533767631,390.588805,192.168.1.207,13.35.90.177,TCP,70
35370,"443  >  39414 [PSH, ACK] Seq=60538197 Ack=50319 Win=209408 Len=2896 TSval=533767638 TSecr=55914 [TCP segment of a reassembled PDU]",390.589966,13.35.90.177,192.168.1.207,TCP,2962
35371,443  >  39414 [ACK] Seq=60541093 Ack=50319 Win=209408 Len=6840 TSval=533767638 TSecr=55914 [TCP segment of a reassembled PDU],390.589969,13.35.90.177,192.168.1.207,TCP,6906
35372,Application Data,390.590109,13.35.90.177,192.168.1.207,TLSv1.2,8274
35373,39414  >  443 [ACK] Seq=50319 Ack=60537165 Win=48896 Len=0 TSval=55915 TSecr=533767636,390.590431,192.168.1.207,13.35.90.177,TCP,70
35374,"443  >  39414 [PSH, ACK] Seq=60556141 Ack=50319 Win=209408 Len=5552 TSval=533767641 TSecr=55915 [TCP segment of a reassembled PDU]",390.593014,13.35.90.177,192.168.1.207,TCP,5618
35375,39414  >  443 [ACK] Seq=50319 Ack=60556141 Win=29952 Len=0 TSval=55916 TSecr=533767636,390.594437,192.168.1.207,13.35.90.177,TCP,70
