"No.","Info","Time","Source","Destination","Protocol","Length"
"4709","[TCP Dup ACK 4708#1] 443  >  46126 [ACK] Seq=585 Ack=2469 Win=849 Len=0 TSval=415483280 TSecr=570388783","312.215547","3.217.147.217","192.168.1.43","TCP","66"
"4710","443  >  46126 [ACK] Seq=585 Ack=2693 Win=849 Len=0 TSval=415483280 TSecr=570388783","312.215548","3.217.147.217","192.168.1.43","TCP","66"
"4711","[TCP Dup ACK 4710#1] 443  >  46126 [ACK] Seq=585 Ack=2693 Win=849 Len=0 TSval=415483280 TSecr=570388783","312.215548","3.217.147.217","192.168.1.43","TCP","66"
"4712","Application Data","312.216912","3.217.147.217","192.168.1.43","TLSv1.2","145"
"4713","[TCP Retransmission] 443  >  46126 [PSH, ACK] Seq=585 Ack=2693 Win=849 Len=79 TSval=415483282 TSecr=570388783","312.216912","3.217.147.217","192.168.1.43","TCP","145"
"4714","46126  >  443 [ACK] Seq=2693 Ack=664 Win=2879 Len=0 TSval=570388797 TSecr=415483282","312.258485","192.168.1.43","3.217.147.217","TCP","70"
"4715","[TCP Dup ACK 4714#1] 46126  >  443 [ACK] Seq=2693 Ack=664 Win=2879 Len=0 TSval=570388797 TSecr=415483282","312.258485","192.168.1.43","3.217.147.217","TCP","70"
"4716","Application Data","312.334328","192.168.1.43","3.217.147.217","TLSv1.2","371"
"4717","[TCP Retransmission] 46126  >  443 [PSH, ACK] Seq=2693 Ack=664 Win=2879 Len=301 TSval=570388815 TSecr=415483282","312.334328","192.168.1.43","3.217.147.217","TCP","371"
"4718","Application Data","312.334687","192.168.1.43","3.217.147.217","TLSv1.2","1624"
"4719","[TCP Retransmission] 46126  >  443 [PSH, ACK] Seq=2994 Ack=664 Win=2879 Len=1554 TSval=570388816 TSecr=415483282","312.334687","192.168.1.43","3.217.147.217","TCP","1624"
"4720","Application Data","312.334689","192.168.1.43","3.217.147.217","TLSv1.2","108"
"4721","[TCP Retransmission] 46126  >  443 [PSH, ACK] Seq=4548 Ack=664 Win=2879 Len=38 TSval=570388816 TSecr=415483282","312.334689","192.168.1.43","3.217.147.217","TCP","108"
"4722","443  >  46126 [ACK] Seq=664 Ack=4548 Win=849 Len=0 TSval=415483409 TSecr=570388815","312.344917","3.217.147.217","192.168.1.43","TCP","66"
"4723","[TCP Dup ACK 4722#1] 443  >  46126 [ACK] Seq=664 Ack=4548 Win=849 Len=0 TSval=415483409 TSecr=570388815","312.344917","3.217.147.217","192.168.1.43","TCP","66"
"4724","Application Data","312.345844","3.217.147.217","192.168.1.43","TLSv1.2","145"
"4725","[TCP Retransmission] 443  >  46126 [PSH, ACK] Seq=664 Ack=4586 Win=849 Len=79 TSval=415483411 TSecr=570388816","312.345844","3.217.147.217","192.168.1.43","TCP","145"
"4726","46126  >  443 [ACK] Seq=4586 Ack=743 Win=2879 Len=0 TSval=570388819 TSecr=415483411","312.347826","192.168.1.43","3.217.147.217","TCP","70"
"4727","[TCP Dup ACK 4726#1] 46126  >  443 [ACK] Seq=4586 Ack=743 Win=2879 Len=0 TSval=570388819 TSecr=415483411","312.347826","192.168.1.43","3.217.147.217","TCP","70"
"4728","Who has 192.168.1.6? Tell 192.168.1.81","312.438446","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4729","Who has 192.168.1.6? Tell 192.168.1.81","312.438446","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4730","Application Data","312.470727","192.168.1.48","162.159.61.4","TLSv1.2","109"
"4731","[TCP Retransmission] 55666  >  443 [PSH, ACK] Seq=5234 Ack=10039 Win=501 Len=39 TSval=2838823739 TSecr=2368285644","312.470727","192.168.1.48","162.159.61.4","TCP","109"
"4732","Application Data","312.474301","162.159.61.4","192.168.1.48","TLSv1.2","105"
"4733","[TCP Retransmission] 443  >  55666 [PSH, ACK] Seq=10039 Ack=5273 Win=8 Len=39 TSval=2368291645 TSecr=2838823739","312.474301","162.159.61.4","192.168.1.48","TCP","105"
"4734","55666  >  443 [ACK] Seq=5273 Ack=10078 Win=501 Len=0 TSval=2838823746 TSecr=2368291645","312.477338","192.168.1.48","162.159.61.4","TCP","70"
"4735","[TCP Dup ACK 4734#1] 55666  >  443 [ACK] Seq=5273 Ack=10078 Win=501 Len=0 TSval=2838823746 TSecr=2368291645","312.477338","192.168.1.48","162.159.61.4","TCP","70"
"4736","Who has 192.168.1.207? Tell 192.168.1.81","312.693851","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4737","Who has 192.168.1.207? Tell 192.168.1.81","312.693851","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4738","Application Data","312.763199","3.217.147.217","192.168.1.43","TLSv1.2","336"
"4739","[TCP Retransmission] 443  >  46126 [PSH, ACK] Seq=743 Ack=4586 Win=849 Len=270 TSval=415483828 TSecr=570388819","312.763199","3.217.147.217","192.168.1.43","TCP","336"
"4740","46126  >  443 [ACK] Seq=4586 Ack=1013 Win=2965 Len=0 TSval=570388923 TSecr=415483828","312.765710","192.168.1.43","3.217.147.217","TCP","70"
"4741","[TCP Dup ACK 4740#1] 46126  >  443 [ACK] Seq=4586 Ack=1013 Win=2965 Len=0 TSval=570388923 TSecr=415483828","312.765710","192.168.1.43","3.217.147.217","TCP","70"
"4742","Application Data","312.854544","3.217.147.217","192.168.1.43","TLSv1.2","336"
"4743","[TCP Retransmission] 443  >  46126 [PSH, ACK] Seq=1013 Ack=4586 Win=849 Len=270 TSval=415483919 TSecr=570388923","312.854544","3.217.147.217","192.168.1.43","TCP","336"
"4744","46126  >  443 [ACK] Seq=4586 Ack=1283 Win=3050 Len=0 TSval=570388946 TSecr=415483919","312.857110","192.168.1.43","3.217.147.217","TCP","70"
"4745","[TCP Dup ACK 4744#1] 46126  >  443 [ACK] Seq=4586 Ack=1283 Win=3050 Len=0 TSval=570388946 TSecr=415483919","312.857110","192.168.1.43","3.217.147.217","TCP","70"
"4746","51504  >  6666 Len=50","312.868962","192.168.1.172","230.0.0.1","UDP","96"
"4747","51504  >  6666 Len=50","312.868962","192.168.1.172","230.0.0.1","UDP","96"
"4748","Standard query 0xe9a6 A connectivity-check.ubuntu.com","313.090183","192.168.1.211","192.168.1.1","DNS","93"
"4749","Standard query 0xe9a6 A connectivity-check.ubuntu.com","313.090183","192.168.1.211","192.168.1.1","DNS","93"
"4750","Standard query response 0xe9a6 A connectivity-check.ubuntu.com A 91.189.91.48 A 185.125.190.48 A 185.125.190.18 A 34.122.121.32 A 35.232.111.17 A 91.189.91.49 A 185.125.190.49 A 35.224.170.84 A 185.125.190.17","313.091762","192.168.1.1","192.168.1.211","DNS","233"
"4751","Standard query response 0xe9a6 A connectivity-check.ubuntu.com A 91.189.91.48 A 185.125.190.48 A 185.125.190.18 A 34.122.121.32 A 35.232.111.17 A 91.189.91.49 A 185.125.190.49 A 35.224.170.84 A 185.125.190.17","313.091762","192.168.1.1","192.168.1.211","DNS","233"
"4752","46658  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=953104006 TSecr=0 WS=128","313.099849","192.168.2.4","185.125.190.17","TCP","78"
"4753","[TCP Retransmission] 46658  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=953104006 TSecr=0 WS=128","313.099849","192.168.2.4","185.125.190.17","TCP","78"
"4754","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","313.155865","192.168.1.172","224.0.0.251","MDNS","87"
"4755","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","313.155865","192.168.1.172","224.0.0.251","MDNS","87"
"4756","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","313.156416","192.168.1.172","224.0.0.251","MDNS","327"
"4757","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","313.156416","192.168.1.172","224.0.0.251","MDNS","327"
"4758","80  >  46658 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=830825795 TSecr=953104006 WS=128","313.173092","185.125.190.17","192.168.2.4","TCP","74"
"4759","[TCP Retransmission] 80  >  46658 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=830825795 TSecr=953104006 WS=128","313.173092","185.125.190.17","192.168.2.4","TCP","74"
"4760","[TCP ACKed unseen segment] [TCP Previous segment not captured] , Application Data","313.267247","209.206.49.216","192.168.1.87","TLSv1.2","136"
"4761","[TCP Retransmission] 30001  >  47566 [PSH, ACK] Seq=502 Ack=11651 Win=1232 Len=70 TSval=2816664825 TSecr=381227201","313.267247","209.206.49.216","192.168.1.87","TCP","136"
"4762","[TCP Previous segment not captured] , Application Data","313.271385","192.168.1.87","209.206.49.216","TLSv1.2","265"
"4763","[TCP Retransmission] 47566  >  30001 [PSH, ACK] Seq=11651 Ack=572 Win=530 Len=195 TSval=381232193 TSecr=2816664825","313.271385","192.168.1.87","209.206.49.216","TCP","265"
"4764","Msg format 1[Malformed Packet]","313.285318","192.168.1.87","158.115.141.166","SIGCOMP","158"
"4765","Msg format 1[Malformed Packet]","313.285318","192.168.1.87","158.115.141.166","SIGCOMP","158"
"4766","Msg format 1[Malformed Packet]","313.285407","192.168.1.87","158.115.133.213","SIGCOMP","158"
"4767","Msg format 1[Malformed Packet]","313.285407","192.168.1.87","158.115.133.213","SIGCOMP","158"
"4768","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","313.299384","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"4769","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","313.299384","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"4770","Msg format 1[Malformed Packet]","313.303848","158.115.141.166","192.168.1.87","SIGCOMP","88"
"4771","Msg format 1[Malformed Packet]","313.303848","158.115.141.166","192.168.1.87","SIGCOMP","88"
"4772","30001  >  47566 [ACK] Seq=572 Ack=11846 Win=1232 Len=0 TSval=2816664904 TSecr=381232193","313.346772","209.206.49.216","192.168.1.87","TCP","66"
"4773","[TCP Dup ACK 4772#1] 30001  >  47566 [ACK] Seq=572 Ack=11846 Win=1232 Len=0 TSval=2816664904 TSecr=381232193","313.346772","209.206.49.216","192.168.1.87","TCP","66"
"4774","46658  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=953104074 TSecr=830825795","313.371325","192.168.2.4","185.125.190.17","TCP","70"
"4775","[TCP Dup ACK 4774#1] 46658  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=953104074 TSecr=830825795","313.371325","192.168.2.4","185.125.190.17","TCP","70"
"4776","GET / HTTP/1.1 ","313.371326","192.168.2.4","185.125.190.17","HTTP","157"
"4777","[TCP Retransmission] 46658  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29312 Len=87 TSval=953104074 TSecr=830825795","313.371326","192.168.2.4","185.125.190.17","TCP","157"
"4778","Msg format 1[Malformed Packet]","313.377033","158.115.133.213","192.168.1.87","SIGCOMP","88"
"4779","Msg format 1[Malformed Packet]","313.377033","158.115.133.213","192.168.1.87","SIGCOMP","88"
"4780","HTTP/1.1 204 No Content ","313.449525","185.125.190.17","192.168.2.4","HTTP","255"
"4781","[TCP Retransmission] 80  >  46658 [PSH, ACK] Seq=1 Ack=88 Win=65024 Len=189 TSval=830826127 TSecr=953104074","313.449525","185.125.190.17","192.168.2.4","TCP","255"
"4782","80  >  46658 [FIN, ACK] Seq=190 Ack=88 Win=65024 Len=0 TSval=830826127 TSecr=953104074","313.449527","185.125.190.17","192.168.2.4","TCP","66"
"4783","[TCP Retransmission] 80  >  46658 [FIN, ACK] Seq=190 Ack=88 Win=65024 Len=0 TSval=830826127 TSecr=953104074","313.449527","185.125.190.17","192.168.2.4","TCP","66"
"4784","Who has 192.168.1.6? Tell 192.168.1.81","313.462323","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4785","Who has 192.168.1.6? Tell 192.168.1.81","313.462323","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"4786","Application Data","313.568789","192.168.1.172","157.240.241.55","TLSv1.2","525"
"4787","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=87496 Ack=216420 Win=512 Len=467","313.568789","192.168.1.172","157.240.241.55","TCP","525"
"4788","46658  >  80 [ACK] Seq=88 Ack=190 Win=30336 Len=0 TSval=953104125 TSecr=830826127","313.577163","192.168.2.4","185.125.190.17","TCP","70"
"4789","[TCP Dup ACK 4788#1] 46658  >  80 [ACK] Seq=88 Ack=190 Win=30336 Len=0 TSval=953104125 TSecr=830826127","313.577163","192.168.2.4","185.125.190.17","TCP","70"
"4790","46658  >  80 [FIN, ACK] Seq=88 Ack=191 Win=30336 Len=0 TSval=953104125 TSecr=830826127","313.577165","192.168.2.4","185.125.190.17","TCP","70"
"4791","[TCP Retransmission] 46658  >  80 [FIN, ACK] Seq=88 Ack=191 Win=30336 Len=0 TSval=953104125 TSecr=830826127","313.577165","192.168.2.4","185.125.190.17","TCP","70"
"4792","Application Data","313.594456","157.240.241.55","192.168.1.172","TLSv1.2","145"
"4793","[TCP Retransmission] 443  >  60157 [PSH, ACK] Seq=216420 Ack=87963 Win=3802 Len=91","313.594456","157.240.241.55","192.168.1.172","TCP","145"
"4794","Application Data","313.597863","192.168.1.172","157.240.241.55","TLSv1.2","902"
"4795","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=87963 Ack=216511 Win=511 Len=844","313.597863","192.168.1.172","157.240.241.55","TCP","902"
"4796","Application Data","313.597864","192.168.1.172","157.240.241.55","TLSv1.2","92"
"4797","[TCP Retransmission] 60157  >  443 [PSH, ACK] Seq=88807 Ack=216511 Win=511 Len=34","313.597864","192.168.1.172","157.240.241.55","TCP","92"
"4798","443  >  60157 [ACK] Seq=216511 Ack=88841 Win=3813 Len=0","313.601194","157.240.241.55","192.168.1.172","TCP","60"
"4799","[TCP Dup ACK 4798#1] 443  >  60157 [ACK] Seq=216511 Ack=88841 Win=3813 Len=0","313.601194","157.240.241.55","192.168.1.172","TCP","60"
"4800","Application Data","313.628483","157.240.241.55","192.168.1.172","TLSv1.2","2814"
"4801","[TCP Retransmission] 443  >  60157 [ACK] Seq=216511 Ack=88841 Win=3813 Len=2760","313.628483","157.240.241.55","192.168.1.172","TCP","2814"
"4802","Application Data","313.628575","157.240.241.55","192.168.1.172","TLSv1.2","161"
"4803","[TCP Retransmission] 443  >  60157 [ACK] Seq=219271 Ack=88841 Win=3813 Len=107 [TCP segment of a reassembled PDU]","313.628575","157.240.241.55","192.168.1.172","TCP","161"
"4804","Application Data","313.628576","157.240.241.55","192.168.1.172","TLSv1.2","341"
"4805","[TCP Retransmission] 443  >  60157 [PSH, ACK] Seq=219378 Ack=88841 Win=3813 Len=287","313.628576","157.240.241.55","192.168.1.172","TCP","341"
"4806","60157  >  443 [ACK] Seq=88841 Ack=219665 Win=512 Len=0","313.634755","192.168.1.172","157.240.241.55","TCP","64"
"4807","[TCP Dup ACK 4806#1] 60157  >  443 [ACK] Seq=88841 Ack=219665 Win=512 Len=0","313.634755","192.168.1.172","157.240.241.55","TCP","64"
"4808","80  >  46658 [ACK] Seq=191 Ack=89 Win=65024 Len=0 TSval=830826329 TSecr=953104125","313.649910","185.125.190.17","192.168.2.4","TCP","66"
"4809","[TCP Dup ACK 4808#1] 80  >  46658 [ACK] Seq=191 Ack=89 Win=65024 Len=0 TSval=830826329 TSecr=953104125","313.649910","185.125.190.17","192.168.2.4","TCP","66"
"4810","Application Data","313.845818","192.168.1.43","54.163.146.218","TLSv1.2","103"
"4811","[TCP Retransmission] 48213  >  443 [PSH, ACK] Seq=100 Ack=94 Win=1426 Len=33 TSval=570389193 TSecr=143605355","313.845818","192.168.1.43","54.163.146.218","TCP","103"
"4812","Application Data","313.856504","54.163.146.218","192.168.1.43","TLSv1.2","97"
"4813","[TCP Retransmission] 443  >  48213 [PSH, ACK] Seq=94 Ack=133 Win=190 Len=31 TSval=143696356 TSecr=570389193","313.856504","54.163.146.218","192.168.1.43","TCP","97"
"4814","48213  >  443 [ACK] Seq=133 Ack=125 Win=1426 Len=0 TSval=570389196 TSecr=143696356","313.858631","192.168.1.43","54.163.146.218","TCP","70"
"4815","[TCP Dup ACK 4814#1] 48213  >  443 [ACK] Seq=133 Ack=125 Win=1426 Len=0 TSval=570389196 TSecr=143696356","313.858631","192.168.1.43","54.163.146.218","TCP","70"
"4816","Application Data","313.861899","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"4817","[TCP Retransmission] 58486  >  443 [PSH, ACK] Seq=78956 Ack=76379 Win=501 Len=1095 TSval=123737217 TSecr=75531132","313.861899","192.168.1.81","3.33.190.236","TCP","1165"
"4818","51504  >  6666 Len=50","313.869072","192.168.1.172","230.0.0.1","UDP","96"
"4819","51504  >  6666 Len=50","313.869072","192.168.1.172","230.0.0.1","UDP","96"
"4820","443  >  58486 [ACK] Seq=76379 Ack=80051 Win=2016 Len=0 TSval=75535800 TSecr=123737217","313.906122","3.33.190.236","192.168.1.81","TCP","66"
"4821","[TCP Dup ACK 4820#1] 443  >  58486 [ACK] Seq=76379 Ack=80051 Win=2016 Len=0 TSval=75535800 TSecr=123737217","313.906122","3.33.190.236","192.168.1.81","TCP","66"
"4822","44592  >  443 [RST, ACK] Seq=1 Ack=33 Win=501 Len=0 TSval=3721137363 TSecr=836875236","313.925442","192.168.1.81","15.197.187.26","TCP","70"
"4823","44592  >  443 [RST, ACK] Seq=1 Ack=33 Win=501 Len=0 TSval=3721137363 TSecr=836875236","313.925442","192.168.1.81","15.197.187.26","TCP","70"
"4824","Standard query 0x6eaa A api.ring.com OPT","313.926524","192.168.1.81","192.168.1.1","DNS","87"
"4825","Standard query 0x6eaa A api.ring.com OPT","313.926524","192.168.1.81","192.168.1.1","DNS","87"
"4826","Standard query 0x6f6d AAAA api.ring.com OPT","313.927155","192.168.1.81","192.168.1.1","DNS","87"
"4827","Standard query 0x6f6d AAAA api.ring.com OPT","313.927155","192.168.1.81","192.168.1.1","DNS","87"
"4828","Standard query response 0x6eaa A api.ring.com CNAME clientsapigw.prod.gws.ring.amazon.dev CNAME clientsapigw.c1.us-east-1.prod.gws.ring.amazon.dev CNAME clientsapigw-gax.c1.us-east-1.prod.gws.ring.amazon.dev CNAME a92f83bba7a172eaf.awsglobalaccelerator.com A 3.33.190.236 A 15.197.187.26 OPT","313.935861","192.168.1.1","192.168.1.81","DNS","290"
"4829","Standard query response 0x6eaa A api.ring.com CNAME clientsapigw.prod.gws.ring.amazon.dev CNAME clientsapigw.c1.us-east-1.prod.gws.ring.amazon.dev CNAME clientsapigw-gax.c1.us-east-1.prod.gws.ring.amazon.dev CNAME a92f83bba7a172eaf.awsglobalaccelerator.com A 3.33.190.236 A 15.197.187.26 OPT","313.935861","192.168.1.1","192.168.1.81","DNS","290"
"4830","Application Data","313.937450","3.33.190.236","192.168.1.81","TLSv1.2","7643"
"4831","[TCP Retransmission] 443  >  58486 [PSH, ACK] Seq=76379 Ack=80051 Win=2016 Len=7577 TSval=75535831 TSecr=123737217","313.937450","3.33.190.236","192.168.1.81","TCP","7643"
"4832","58486  >  443 [ACK] Seq=80051 Ack=83956 Win=466 Len=0 TSval=123737293 TSecr=75535831","313.937902","192.168.1.81","3.33.190.236","TCP","70"
"4833","[TCP Dup ACK 4832#1] 58486  >  443 [ACK] Seq=80051 Ack=83956 Win=466 Len=0 TSval=123737293 TSecr=75535831","313.937902","192.168.1.81","3.33.190.236","TCP","70"
"4834","Standard query response 0x6f6d AAAA api.ring.com CNAME clientsapigw.prod.gws.ring.amazon.dev CNAME clientsapigw.c1.us-east-1.prod.gws.ring.amazon.dev CNAME clientsapigw-gax.c1.us-east-1.prod.gws.ring.amazon.dev CNAME a92f83bba7a172eaf.awsglobalaccelerator.com OPT","313.939667","192.168.1.1","192.168.1.81","DNS","258"
"4835","Standard query response 0x6f6d AAAA api.ring.com CNAME clientsapigw.prod.gws.ring.amazon.dev CNAME clientsapigw.c1.us-east-1.prod.gws.ring.amazon.dev CNAME clientsapigw-gax.c1.us-east-1.prod.gws.ring.amazon.dev CNAME a92f83bba7a172eaf.awsglobalaccelerator.com OPT","313.939667","192.168.1.1","192.168.1.81","DNS","258"
"4836","51990  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=123737295 TSecr=0 WS=128","313.940362","192.168.1.81","3.33.190.236","TCP","78"
"4837","[TCP Retransmission] 51990  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=123737295 TSecr=0 WS=128","313.940362","192.168.1.81","3.33.190.236","TCP","78"
"4838","443  >  51990 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=69971628 TSecr=123737295 WS=256","313.944278","3.33.190.236","192.168.1.81","TCP","74"
"4839","[TCP Retransmission] 443  >  51990 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=69971628 TSecr=123737295 WS=256","313.944278","3.33.190.236","192.168.1.81","TCP","74"
"4840","51990  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=123737300 TSecr=69971628","313.944840","192.168.1.81","3.33.190.236","TCP","70"
"4841","[TCP Dup ACK 4840#1] 51990  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=123737300 TSecr=69971628","313.944840","192.168.1.81","3.33.190.236","TCP","70"
"4842","Client Hello (SNI=api.ring.com)","313.970441","192.168.1.81","3.33.190.236","TLSv1.2","587"
"4843","[TCP Retransmission] 51990  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=517 TSval=123737325 TSecr=69971628","313.970441","192.168.1.81","3.33.190.236","TCP","587"
"4844","443  >  51990 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=69971660 TSecr=123737325","313.975840","3.33.190.236","192.168.1.81","TCP","66"
"4845","[TCP Dup ACK 4844#1] 443  >  51990 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=69971660 TSecr=123737325","313.975840","3.33.190.236","192.168.1.81","TCP","66"
"4846","Server Hello","313.985381","3.33.190.236","192.168.1.81","TLSv1.2","1434"
"4847","[TCP Retransmission] 443  >  51990 [ACK] Seq=1 Ack=518 Win=66816 Len=1368 TSval=69971667 TSecr=123737325","313.985381","3.33.190.236","192.168.1.81","TCP","1434"
"4848","443  >  51990 [ACK] Seq=1369 Ack=518 Win=66816 Len=1368 TSval=69971667 TSecr=123737325 [TCP segment of a reassembled PDU]","313.985391","3.33.190.236","192.168.1.81","TCP","1434"
"4849","[TCP Retransmission] 443  >  51990 [ACK] Seq=1369 Ack=518 Win=66816 Len=1368 TSval=69971667 TSecr=123737325 [TCP segment of a reassembled PDU]","313.985391","3.33.190.236","192.168.1.81","TCP","1434"
"4850","Certificate, Server Key Exchange, Server Hello Done","313.985805","3.33.190.236","192.168.1.81","TLSv1.2","781"
"4851","[TCP Retransmission] 443  >  51990 [PSH, ACK] Seq=2737 Ack=518 Win=66816 Len=715 TSval=69971667 TSecr=123737325","313.985805","3.33.190.236","192.168.1.81","TCP","781"
"4852","51990  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=123737341 TSecr=69971667","313.985807","192.168.1.81","3.33.190.236","TCP","70"
"4853","[TCP Dup ACK 4852#1] 51990  >  443 [ACK] Seq=518 Ack=1369 Win=64128 Len=0 TSval=123737341 TSecr=69971667","313.985807","192.168.1.81","3.33.190.236","TCP","70"
"4854","51990  >  443 [ACK] Seq=518 Ack=3452 Win=63488 Len=0 TSval=123737341 TSecr=69971667","313.986112","192.168.1.81","3.33.190.236","TCP","70"
"4855","[TCP Dup ACK 4854#1] 51990  >  443 [ACK] Seq=518 Ack=3452 Win=63488 Len=0 TSval=123737341 TSecr=69971667","313.986112","192.168.1.81","3.33.190.236","TCP","70"
"4856","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message","313.987298","192.168.1.81","3.33.190.236","TLSv1.2","196"
"4857","[TCP Retransmission] 51990  >  443 [PSH, ACK] Seq=518 Ack=3452 Win=64128 Len=126 TSval=123737342 TSecr=69971667","313.987298","192.168.1.81","3.33.190.236","TCP","196"
"4858","Change Cipher Spec, Encrypted Handshake Message","313.997324","3.33.190.236","192.168.1.81","TLSv1.2","117"
"4859","[TCP Retransmission] 443  >  51990 [PSH, ACK] Seq=3452 Ack=644 Win=66816 Len=51 TSval=69971681 TSecr=123737342","313.997324","3.33.190.236","192.168.1.81","TCP","117"
"4860","Application Data","313.998354","192.168.1.81","3.33.190.236","TLSv1.2","1188"
"4861","[TCP Retransmission] 51990  >  443 [PSH, ACK] Seq=644 Ack=3503 Win=64128 Len=1118 TSval=123737353 TSecr=69971681","313.998354","192.168.1.81","3.33.190.236","TCP","1188"
"4862","443  >  51990 [ACK] Seq=3503 Ack=1762 Win=83456 Len=0 TSval=69971728 TSecr=123737353","314.043499","3.33.190.236","192.168.1.81","TCP","66"
"4863","[TCP Dup ACK 4862#1] 443  >  51990 [ACK] Seq=3503 Ack=1762 Win=83456 Len=0 TSval=69971728 TSecr=123737353","314.043499","3.33.190.236","192.168.1.81","TCP","66"
"4864","Application Data","314.050193","3.33.190.236","192.168.1.81","TLSv1.2","833"
"4865","[TCP Retransmission] 443  >  51990 [PSH, ACK] Seq=3503 Ack=1762 Win=83456 Len=767 TSval=69971734 TSecr=123737353","314.050193","3.33.190.236","192.168.1.81","TCP","833"
"4866","51990  >  443 [ACK] Seq=1762 Ack=4270 Win=64128 Len=0 TSval=123737447 TSecr=69971734","314.092109","192.168.1.81","3.33.190.236","TCP","70"
"4867","[TCP Dup ACK 4866#1] 51990  >  443 [ACK] Seq=1762 Ack=4270 Win=64128 Len=0 TSval=123737447 TSecr=69971734","314.092109","192.168.1.81","3.33.190.236","TCP","70"
"4868","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","314.161326","192.168.1.172","224.0.0.251","MDNS","87"
"4869","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","314.161326","192.168.1.172","224.0.0.251","MDNS","87"
"4870","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","314.161966","192.168.1.172","224.0.0.251","MDNS","327"
"4871","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","314.161966","192.168.1.172","224.0.0.251","MDNS","327"
"4872","Application Data","314.202535","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"4873","[TCP Retransmission] 51990  >  443 [PSH, ACK] Seq=1762 Ack=4270 Win=64128 Len=1095 TSval=123737558 TSecr=69971734","314.202535","192.168.1.81","3.33.190.236","TCP","1165"
"4874","443  >  51990 [ACK] Seq=4270 Ack=2857 Win=100096 Len=0 TSval=69971890 TSecr=123737558","314.205842","3.33.190.236","192.168.1.81","TCP","66"
"4875","[TCP Dup ACK 4874#1] 443  >  51990 [ACK] Seq=4270 Ack=2857 Win=100096 Len=0 TSval=69971890 TSecr=123737558","314.205842","3.33.190.236","192.168.1.81","TCP","66"
"4876","Application Data","314.241573","3.33.190.236","192.168.1.81","TLSv1.2","625"
